alias;alarm;offset;;;;
LQ-VENT-VF15-CA;fan_switch;900;;;;
LQ-VENT-VF15-CA;fan_gear;901;;;;
LQ-VENT-VF15-CA;vibration_sensor_alarm;902;;;;
LQ-VENT-VF15-CA;front_motor_bearing_sensor_alarm;903;;;;
LQ-VENT-VF15-CA;back_motor_bearing_sensor_alarm;904;;;;
LQ-VENT-VF16-CA;windings_temperature_alarm;905;;;;
LQ-VENT-VF16-CA;windings_sensor_alarm;906;;;;
LQ-VENT-VF16-CA;fan_switch;907;;;;
LQ-VENT-VF16-CA;fan_gear;908;;;;
LQ-VENT-VF16-CA;vibration_sensor_alarm;909;;;;
LQ-VENT-VF16-CA;front_motor_bearing_sensor_alarm;910;;;;
LQ-VENT-VF16-CA;back_motor_bearing_sensor_alarm;911;;;;
LQ-VENT-VF1-MA;windings_temperature_alarm;912;;;;
LQ-VENT-VF1-MA;windings_sensor_alarm;913;;;;
LQ-VENT-VF1-MA;fan_switch;914;;;;
LQ-VENT-VF1-MA;fan_gear;915;;;;
LQ-VENT-VF1-MA;vibration_sensor_alarm;916;;;;
LQ-VENT-VF1-MA;front_motor_bearing_sensor_alarm;917;;;;
LQ-VENT-VF1-MA;back_motor_bearing_sensor_alarm;918;;;;
LQ-VENT-VF2-MA;windings_temperature_alarm;919;;;;
LQ-VENT-VF2-MA;windings_sensor_alarm;920;;;;
LQ-VENT-VF2-MA;fan_switch;921;;;;
LQ-VENT-VF2-MA;fan_gear;922;;;;
LQ-VENT-VF2-MA;vibration_sensor_alarm;923;;;;
LQ-VENT-VF2-MA;front_motor_bearing_sensor_alarm;924;;;;
LQ-VENT-VF2-MA;back_motor_bearing_sensor_alarm;925;;;;
LQ-VENT-VF3-MA;windings_temperature_alarm;926;;;;
LQ-VENT-VF3-MA;windings_sensor_alarm;927;;;;
LQ-VENT-VF3-MA;fan_switch;928;;;;
LQ-VENT-VF3-MA;fan_gear;929;;;;
LQ-VENT-VF3-MA;vibration_sensor_alarm;930;;;;
LQ-VENT-VF3-MA;front_motor_bearing_sensor_alarm;931;;;;
LQ-VENT-VF3-MA;back_motor_bearing_sensor_alarm;932;;;;
LQ-VENT-VF4-MA;windings_temperature_alarm;933;;;;
LQ-VENT-VF4-MA;windings_sensor_alarm;934;;;;
LQ-VENT-VF4-MA;fan_switch;935;;;;
LQ-VENT-VF4-MA;fan_gear;936;;;;
LQ-VENT-VF4-MA;vibration_sensor_alarm;937;;;;
LQ-VENT-VF4-MA;front_motor_bearing_sensor_alarm;938;;;;
LQ-VENT-VF4-MA;back_motor_bearing_sensor_alarm;939;;;;
LQ-VENT-VF5-MA;windings_temperature_alarm;940;;;;
LQ-VENT-VF5-MA;windings_sensor_alarm;941;;;;
LQ-VENT-VF5-MA;fan_switch;942;;;;
LQ-VENT-VF5-MA;fan_gear;943;;;;
LQ-VENT-VF5-MA;vibration_sensor_alarm;944;;;;
LQ-VENT-VF5-MA;front_motor_bearing_sensor_alarm;945;;;;
LQ-VENT-VF5-MA;back_motor_bearing_sensor_alarm;946;;;;
LQ-VENT-VF6-MA;windings_temperature_alarm;947;;;;
LQ-VENT-VF6-MA;windings_sensor_alarm;948;;;;
LQ-VENT-VF6-MA;fan_switch;949;;;;
LQ-VENT-VF6-MA;fan_gear;950;;;;
LQ-VENT-VF6-MA;vibration_sensor_alarm;951;;;;
LQ-VENT-VF6-MA;front_motor_bearing_sensor_alarm;952;;;;
LQ-VENT-VF6-MA;back_motor_bearing_sensor_alarm;953;;;;
LQ-VENT-VF7-MA;windings_temperature_alarm;954;;;;
LQ-VENT-VF7-MA;windings_sensor_alarm;955;;;;
LQ-VENT-VF7-MA;fan_switch;956;;;;
LQ-VENT-VF7-MA;fan_gear;957;;;;
LQ-VENT-VF7-MA;vibration_sensor_alarm;958;;;;
LQ-VENT-VF7-MA;front_motor_bearing_sensor_alarm;959;;;;
LQ-VENT-VF7-MA;back_motor_bearing_sensor_alarm;960;;;;
LQ-VENT-VF8-MA;windings_temperature_alarm;961;;;;
LQ-VENT-VF8-MA;windings_sensor_alarm;962;;;;
LQ-VENT-VF8-MA;fan_switch;963;;;;
LQ-VENT-VF8-MA;fan_gear;964;;;;
LQ-VENT-VF8-MA;vibration_sensor_alarm;965;;;;
LQ-VENT-VF8-MA;front_motor_bearing_sensor_alarm;966;;;;
LQ-VENT-VF8-MA;back_motor_bearing_sensor_alarm;967;;;;
LQ-VENT-VF9-MA;windings_temperature_alarm;968;;;;
LQ-VENT-VF9-MA;windings_sensor_alarm;969;;;;
LQ-VENT-VF9-MA;fan_switch;970;;;;
LQ-VENT-VF9-MA;fan_gear;971;;;;
LQ-VENT-VF9-MA;vibration_sensor_alarm;972;;;;
LQ-VENT-VF9-MA;front_motor_bearing_sensor_alarm;973;;;;
LQ-VENT-VF9-MA;back_motor_bearing_sensor_alarm;974;;;;
LQ-VENT-VF10-MA;windings_temperature_alarm;975;;;;
LQ-VENT-VF10-MA;windings_sensor_alarm;976;;;;
LQ-VENT-VF10-MA;fan_switch;977;;;;
LQ-VENT-VF10-MA;fan_gear;978;;;;
LQ-VENT-VF10-MA;vibration_sensor_alarm;979;;;;
LQ-VENT-VF10-MA;front_motor_bearing_sensor_alarm;980;;;;
LQ-VENT-VF10-MA;back_motor_bearing_sensor_alarm;981;;;;
STM2-VENT-VF1-CA;windings_temperature_alarm;982;;;;
STM2-VENT-VF1-CA;windings_sensor_alarm;983;;;;
STM2-VENT-VF1-CA;fan_switch;984;;;;
STM2-VENT-VF1-CA;fan_gear;985;;;;
STM2-VENT-VF1-CA;vibration_sensor_alarm;986;;;;
STM2-VENT-VF1-CA;front_motor_bearing_sensor_alarm;987;;;;
STM2-VENT-VF1-CA;back_motor_bearing_sensor_alarm;988;;;;
STM2-VENT-VF2-CA;windings_temperature_alarm;989;;;;
STM2-VENT-VF2-CA;windings_sensor_alarm;990;;;;
STM2-VENT-VF2-CA;fan_switch;991;;;;
STM2-VENT-VF2-CA;fan_gear;992;;;;
STM2-VENT-VF2-CA;vibration_sensor_alarm;993;;;;
STM2-VENT-VF2-CA;front_motor_bearing_sensor_alarm;994;;;;
STM2-VENT-VF2-CA;back_motor_bearing_sensor_alarm;995;;;;
STM2-VENT-VF3-CA;windings_temperature_alarm;996;;;;
STM2-VENT-VF3-CA;windings_sensor_alarm;997;;;;
STM2-VENT-VF3-CA;fan_switch;998;;;;
STM2-VENT-VF3-CA;fan_gear;999;;;;
STM2-VENT-VF3-CA;vibration_sensor_alarm;1000;;;;
STM2-VENT-VF3-CA;front_motor_bearing_sensor_alarm;1001;;;;
STM2-VENT-VF3-CA;back_motor_bearing_sensor_alarm;1002;;;;
STM2-VENT-VF4-CA;windings_temperature_alarm;1003;;;;
STM2-VENT-VF4-CA;windings_sensor_alarm;1004;;;;
STM2-VENT-VF4-CA;fan_switch;1005;;;;
STM2-VENT-VF4-CA;fan_gear;1006;;;;
STM2-VENT-VF4-CA;vibration_sensor_alarm;1007;;;;
STM2-VENT-VF4-CA;front_motor_bearing_sensor_alarm;1008;;;;
STM2-VENT-VF4-CA;back_motor_bearing_sensor_alarm;1009;;;;
STM2-VENT-VF5-CA;windings_temperature_alarm;1010;;;;
STM2-VENT-VF5-CA;windings_sensor_alarm;1011;;;;
STM2-VENT-VF5-CA;fan_switch;1012;;;;
STM2-VENT-VF5-CA;fan_gear;1013;;;;
STM2-VENT-VF5-CA;vibration_sensor_alarm;1014;;;;
STM2-VENT-VF5-CA;front_motor_bearing_sensor_alarm;1015;;;;
STM2-VENT-VF5-CA;back_motor_bearing_sensor_alarm;1016;;;;
STM2-VENT-VF6-CA;windings_temperature_alarm;1017;;;;
STM2-VENT-VF6-CA;windings_sensor_alarm;1018;;;;
STM2-VENT-VF6-CA;fan_switch;1019;;;;
STM2-VENT-VF6-CA;fan_gear;1020;;;;
STM2-VENT-VF6-CA;vibration_sensor_alarm;1021;;;;
STM2-VENT-VF6-CA;front_motor_bearing_sensor_alarm;1022;;;;
STM2-VENT-VF6-CA;back_motor_bearing_sensor_alarm;1023;;;;
STM2-VENT-VF1-MA;windings_temperature_alarm;1024;;;;
STM2-VENT-VF1-MA;windings_sensor_alarm;1025;;;;
STM2-VENT-VF1-MA;fan_switch;1026;;;;
STM2-VENT-VF1-MA;fan_gear;1027;;;;
STM2-VENT-VF1-MA;vibration_sensor_alarm;1028;;;;
STM2-VENT-VF1-MA;front_motor_bearing_sensor_alarm;1029;;;;
STM2-VENT-VF1-MA;back_motor_bearing_sensor_alarm;1030;;;;
STM2-VENT-VF2-MA;windings_temperature_alarm;1031;;;;
STM2-VENT-VF2-MA;windings_sensor_alarm;1032;;;;
STM2-VENT-VF2-MA;fan_switch;1033;;;;
STM2-VENT-VF2-MA;fan_gear;1034;;;;
STM2-VENT-VF2-MA;vibration_sensor_alarm;1035;;;;
STM2-VENT-VF2-MA;front_motor_bearing_sensor_alarm;1036;;;;
STM2-VENT-VF2-MA;back_motor_bearing_sensor_alarm;1037;;;;
STM2-VENT-VF3-MA;windings_temperature_alarm;1038;;;;
STM2-VENT-VF3-MA;windings_sensor_alarm;1039;;;;
STM2-VENT-VF3-MA;fan_switch;1040;;;;
STM2-VENT-VF3-MA;fan_gear;1041;;;;
STM2-VENT-VF3-MA;vibration_sensor_alarm;1042;;;;
STM2-VENT-VF3-MA;front_motor_bearing_sensor_alarm;1043;;;;
STM2-VENT-VF3-MA;back_motor_bearing_sensor_alarm;1044;;;;
STM2-VENT-VF4-MA;windings_temperature_alarm;1045;;;;
STM2-VENT-VF4-MA;windings_sensor_alarm;1046;;;;
STM2-VENT-VF4-MA;fan_switch;1047;;;;
STM2-VENT-VF4-MA;fan_gear;1048;;;;
STM2-VENT-VF4-MA;vibration_sensor_alarm;1049;;;;
STM2-VENT-VF4-MA;front_motor_bearing_sensor_alarm;1050;;;;
STM2-VENT-VF4-MA;back_motor_bearing_sensor_alarm;1051;;;;
STM2-VENT-VF5-MA;windings_temperature_alarm;1052;;;;
STM2-VENT-VF5-MA;windings_sensor_alarm;1053;;;;
STM2-VENT-VF5-MA;fan_switch;1054;;;;
STM2-VENT-VF5-MA;fan_gear;1055;;;;
STM2-VENT-VF5-MA;vibration_sensor_alarm;1056;;;;
STM2-VENT-VF5-MA;front_motor_bearing_sensor_alarm;1057;;;;
STM2-VENT-VF5-MA;back_motor_bearing_sensor_alarm;1058;;;;
STM2-VENT-VF6-MA;windings_temperature_alarm;1059;;;;
STM2-VENT-VF6-MA;windings_sensor_alarm;1060;;;;
STM2-VENT-VF6-MA;fan_switch;1061;;;;
STM2-VENT-VF6-MA;fan_gear;1062;;;;
STM2-VENT-VF6-MA;vibration_sensor_alarm;1063;;;;
STM2-VENT-VF6-MA;front_motor_bearing_sensor_alarm;1064;;;;
STM2-VENT-VF6-MA;back_motor_bearing_sensor_alarm;1065;;;;
RESERVED;RESERVED;1066;;;;
RESERVED;RESERVED;1067;;;;
RESERVED;RESERVED;1068;;;;
RESERVED;RESERVED;1069;;;;
RESERVED;RESERVED;1070;;;;
RESERVED;RESERVED;1071;;;;
RESERVED;RESERVED;1072;;;;
RESERVED;RESERVED;1073;;;;
RESERVED;RESERVED;1074;;;;
RESERVED;RESERVED;1075;;;;
RESERVED;RESERVED;1076;;;;
RESERVED;RESERVED;1077;;;;
RESERVED;RESERVED;1078;;;;
RESERVED;RESERVED;1079;;;;
RV-SOSE-1CA;sos_door_open;1080;;;;
RV-SOSE-1CA;left_extinguisher_door_open;1081;;;;
RV-SOSE-1CA;right_extinguisher_door_open;1082;;;;
RV-SOSE-1CA;fa_board;1083;;;;
RV-SOSE-2CA;sos_door_open;1084;;;;
RV-SOSE-2CA;left_extinguisher_door_open;1085;;;;
RV-SOSE-2CA;right_extinguisher_door_open;1086;;;;
RV-SOSE-2CA;fa_board;1087;;;;
RV-SOSE-1MA;sos_door_open;1088;;;;
RV-SOSE-1MA;left_extinguisher_door_open;1089;;;;
RV-SOSE-1MA;right_extinguisher_door_open;1090;;;;
RV-SOSE-1MA;fa_board;1091;;;;
RV-SOSE-2MA;sos_door_open;1092;;;;
RV-SOSE-2MA;left_extinguisher_door_open;1093;;;;
RV-SOSE-2MA;right_extinguisher_door_open;1094;;;;
RV-SOSE-2MA;fa_board;1095;;;;
MM-SOSE-2CA;sos_door_open;1096;;;;
MM-SOSE-2CA;left_extinguisher_door_open;1097;;;;
MM-SOSE-2CA;right_extinguisher_door_open;1098;;;;
MM-SOSE-2CA;fa_board;1099;;;;
MM-SOSE-1MA;sos_door_open;1100;;;;
MM-SOSE-1MA;left_extinguisher_door_open;1101;;;;
MM-SOSE-1MA;right_extinguisher_door_open;1102;;;;
MM-SOSE-1MA;fa_board;1103;;;;
MM-SOSE-1CA;sos_door_open;1104;;;;
MM-SOSE-1CA;left_extinguisher_door_open;1105;;;;
MM-SOSE-1CA;right_extinguisher_door_open;1106;;;;
MM-SOSE-1CA;fa_board;1107;;;;
MM-SOSE-2MA;sos_door_open;1108;;;;
MM-SOSE-2MA;left_extinguisher_door_open;1109;;;;
MM-SOSE-2MA;right_extinguisher_door_open;1110;;;;
MM-SOSE-2MA;fa_board;1111;;;;
STMI-SOSE-1MA;sos_door_open;1112;;;;
STMI-SOSE-1MA;left_extinguisher_door_open;1113;;;;
STMI-SOSE-1MA;right_extinguisher_door_open;1114;;;;
STMI-SOSE-1MA;fa_board;1115;;;;
STMI-SOSE-2CA;sos_door_open;1116;;;;
STMI-SOSE-2CA;left_extinguisher_door_open;1117;;;;
STMI-SOSE-2CA;right_extinguisher_door_open;1118;;;;
STMI-SOSE-2CA;fa_board;1119;;;;
STMI-SOSE-1CA;sos_door_open;1120;;;;
STMI-SOSE-1CA;left_extinguisher_door_open;1121;;;;
STMI-SOSE-1CA;right_extinguisher_door_open;1122;;;;
STMI-SOSE-1CA;fa_board;1123;;;;
STMI-SOSE-2MA;sos_door_open;1124;;;;
STMI-SOSE-2MA;left_extinguisher_door_open;1125;;;;
STMI-SOSE-2MA;right_extinguisher_door_open;1126;;;;
STMI-SOSE-2MA;fa_board;1127;;;;
LQ-SOSE-2CA;sos_door_open;1128;;;;
LQ-SOSE-2CA;left_extinguisher_door_open;1129;;;;
LQ-SOSE-2CA;right_extinguisher_door_open;1130;;;;
LQ-SOSE-2CA;fa_board;1131;;;;
LQ-SOSE-1MA;sos_door_open;1132;;;;
LQ-SOSE-1MA;left_extinguisher_door_open;1133;;;;
LQ-SOSE-1MA;right_extinguisher_door_open;1134;;;;
LQ-SOSE-1MA;fa_board;1135;;;;
LQ-SOSE-1CA;sos_door_open;1136;;;;
LQ-SOSE-1CA;left_extinguisher_door_open;1137;;;;
LQ-SOSE-1CA;right_extinguisher_door_open;1138;;;;
LQ-SOSE-1CA;fa_board;1139;;;;
LQ-SOSE-2MA;sos_door_open;1140;;;;
LQ-SOSE-2MA;left_extinguisher_door_open;1141;;;;
LQ-SOSE-2MA;right_extinguisher_door_open;1142;;;;
LQ-SOSE-2MA;fa_board;1143;;;;
CH-SOSE-1CA;sos_door_open;1144;;;;
CH-SOSE-1CA;left_extinguisher_door_open;1145;;;;
CH-SOSE-1CA;right_extinguisher_door_open;1146;;;;
CH-SOSE-1CA;fa_board;1147;;;;
CH-SOSE-2MA;sos_door_open;1148;;;;
CH-SOSE-2MA;left_extinguisher_door_open;1149;;;;
CH-SOSE-2MA;right_extinguisher_door_open;1150;;;;
CH-SOSE-2MA;fa_board;1151;;;;
CH-SOSE-2CA;sos_door_open;1152;;;;
CH-SOSE-2CA;left_extinguisher_door_open;1153;;;;
CH-SOSE-2CA;right_extinguisher_door_open;1154;;;;
CH-SOSE-2CA;fa_board;1155;;;;
CH-SOSE-1MA;sos_door_open;1156;;;;
CH-SOSE-1MA;left_extinguisher_door_open;1157;;;;
CH-SOSE-1MA;right_extinguisher_door_open;1158;;;;
CH-SOSE-1MA;fa_board;1159;;;;
CAS-SOSE-1MA;sos_door_open;1160;;;;
CAS-SOSE-1MA;left_extinguisher_door_open;1161;;;;
CAS-SOSE-1MA;right_extinguisher_door_open;1162;;;;
CAS-SOSE-1MA;fa_board;1163;;;;
CAS-SOSE-2CA;sos_door_open;1164;;;;
CAS-SOSE-2CA;left_extinguisher_door_open;1165;;;;
CAS-SOSE-2CA;right_extinguisher_door_open;1166;;;;
CAS-SOSE-2CA;fa_board;1167;;;;
CAS-SOSE-2MA;sos_door_open;1168;;;;
CAS-SOSE-2MA;left_extinguisher_door_open;1169;;;;
CAS-SOSE-2MA;right_extinguisher_door_open;1170;;;;
CAS-SOSE-2MA;fa_board;1171;;;;
CAS-SOSE-1CA;sos_door_open;1172;;;;
CAS-SOSE-1CA;left_extinguisher_door_open;1173;;;;
CAS-SOSE-1CA;right_extinguisher_door_open;1174;;;;
CAS-SOSE-1CA;fa_board;1175;;;;
COR-SOSE-1MA;sos_door_open;1176;;;;
COR-SOSE-1MA;left_extinguisher_door_open;1177;;;;
COR-SOSE-1MA;right_extinguisher_door_open;1178;;;;
COR-SOSE-1MA;fa_board;1179;;;;
COR-SOSE-2MA;sos_door_open;1180;;;;
COR-SOSE-2MA;left_extinguisher_door_open;1181;;;;
COR-SOSE-2MA;right_extinguisher_door_open;1182;;;;
COR-SOSE-2MA;fa_board;1183;;;;
COR-SOSE-1CA;sos_door_open;1184;;;;
COR-SOSE-1CA;left_extinguisher_door_open;1185;;;;
COR-SOSE-1CA;right_extinguisher_door_open;1186;;;;
COR-SOSE-1CA;fa_board;1187;;;;
COR-SOSE-2CA;sos_door_open;1188;;;;
COR-SOSE-2CA;left_extinguisher_door_open;1189;;;;
COR-SOSE-2CA;right_extinguisher_door_open;1190;;;;
COR-SOSE-2CA;fa_board;1191;;;;
EST-SOSE-1CA;sos_door_open;1192;;;;
EST-SOSE-1CA;left_extinguisher_door_open;1193;;;;
EST-SOSE-1CA;right_extinguisher_door_open;1194;;;;
EST-SOSE-1CA;fa_board;1195;;;;
EST-SOSE-2CA;sos_door_open;1196;;;;
EST-SOSE-2CA;left_extinguisher_door_open;1197;;;;
EST-SOSE-2CA;right_extinguisher_door_open;1198;;;;
EST-SOSE-2CA;fa_board;1199;;;;
EST-SOSE-1MA;sos_door_open;1200;;;;
EST-SOSE-1MA;left_extinguisher_door_open;1201;;;;
EST-SOSE-1MA;right_extinguisher_door_open;1202;;;;
EST-SOSE-1MA;fa_board;1203;;;;
EST-SOSE-2MA;sos_door_open;1204;;;;
EST-SOSE-2MA;left_extinguisher_door_open;1205;;;;
EST-SOSE-2MA;right_extinguisher_door_open;1206;;;;
EST-SOSE-2MA;fa_board;1207;;;;
STM2-SOSE-1MA;sos_door_open;1208;;;;
STM2-SOSE-1MA;left_extinguisher_door_open;1209;;;;
STM2-SOSE-1MA;right_extinguisher_door_open;1210;;;;
STM2-SOSE-1MA;fa_board;1211;;;;
STM2-SOSE-2MA;sos_door_open;1212;;;;
STM2-SOSE-2MA;left_extinguisher_door_open;1213;;;;
STM2-SOSE-2MA;right_extinguisher_door_open;1214;;;;
STM2-SOSE-2MA;fa_board;1215;;;;
STM2-SOSE-1CA;sos_door_open;1216;;;;
STM2-SOSE-1CA;left_extinguisher_door_open;1217;;;;
STM2-SOSE-1CA;right_extinguisher_door_open;1218;;;;
STM2-SOSE-1CA;fa_board;1219;;;;
STM2-SOSE-2CA;sos_door_open;1220;;;;
STM2-SOSE-2CA;left_extinguisher_door_open;1221;;;;
STM2-SOSE-2CA;right_extinguisher_door_open;1222;;;;
STM2-SOSE-2CA;fa_board;1223;;;;
NG-SOSE-2CA;sos_door_open;1224;;;;
NG-SOSE-2CA;left_extinguisher_door_open;1225;;;;
NG-SOSE-2CA;right_extinguisher_door_open;1226;;;;
NG-SOSE-2CA;fa_board;1227;;;;
NG-SOSE-1MA;sos_door_open;1228;;;;
NG-SOSE-1MA;left_extinguisher_door_open;1229;;;;
NG-SOSE-1MA;right_extinguisher_door_open;1230;;;;
NG-SOSE-1MA;fa_board;1231;;;;
NG-SOSE-1CA;sos_door_open;1232;;;;
NG-SOSE-1CA;left_extinguisher_door_open;1233;;;;
NG-SOSE-1CA;right_extinguisher_door_open;1234;;;;
NG-SOSE-1CA;fa_board;1235;;;;
NG-SOSE-2MA;sos_door_open;1236;;;;
NG-SOSE-2MA;left_extinguisher_door_open;1237;;;;
NG-SOSE-2MA;right_extinguisher_door_open;1238;;;;
NG-SOSE-2MA;fa_board;1239;;;;
RV-SOS-1CA;sos_door_open;1240;;;;
RV-SOS-1CA;left_extinguisher_door_open;1241;;;;
RV-SOS-1CA;right_extinguisher_door_open;1242;;;;
RV-SOS-1CA;fa_board;1243;;;;
RV-SOS-1MA;sos_door_open;1244;;;;
RV-SOS-1MA;left_extinguisher_door_open;1245;;;;
RV-SOS-1MA;right_extinguisher_door_open;1246;;;;
RV-SOS-1MA;fa_board;1247;;;;
MM-SOS-1MA;sos_door_open;1248;;;;
MM-SOS-1MA;left_extinguisher_door_open;1249;;;;
MM-SOS-1MA;right_extinguisher_door_open;1250;;;;
MM-SOS-1MA;fa_board;1251;;;;
MM-SOS-2MA;sos_door_open;1252;;;;
MM-SOS-2MA;left_extinguisher_door_open;1253;;;;
MM-SOS-2MA;right_extinguisher_door_open;1254;;;;
MM-SOS-2MA;fa_board;1255;;;;
MM-SOS-3MA;sos_door_open;1256;;;;
MM-SOS-3MA;left_extinguisher_door_open;1257;;;;
MM-SOS-3MA;right_extinguisher_door_open;1258;;;;
MM-SOS-3MA;fa_board;1259;;;;
MM-SOS-1CA;sos_door_open;1260;;;;
MM-SOS-1CA;left_extinguisher_door_open;1261;;;;
MM-SOS-1CA;right_extinguisher_door_open;1262;;;;
MM-SOS-1CA;fa_board;1263;;;;
MM-SOS-2CA;sos_door_open;1264;;;;
MM-SOS-2CA;left_extinguisher_door_open;1265;;;;
MM-SOS-2CA;right_extinguisher_door_open;1266;;;;
MM-SOS-2CA;fa_board;1267;;;;
MM-SOS-3CA;sos_door_open;1268;;;;
MM-SOS-3CA;left_extinguisher_door_open;1269;;;;
MM-SOS-3CA;right_extinguisher_door_open;1270;;;;
MM-SOS-3CA;fa_board;1271;;;;
STMI-SOS-1CA;sos_door_open;1272;;;;
STMI-SOS-1CA;left_extinguisher_door_open;1273;;;;
STMI-SOS-1CA;right_extinguisher_door_open;1274;;;;
STMI-SOS-1CA;fa_board;1275;;;;
STMI-SOS-1MA;sos_door_open;1276;;;;
STMI-SOS-1MA;left_extinguisher_door_open;1277;;;;
STMI-SOS-1MA;right_extinguisher_door_open;1278;;;;
STMI-SOS-1MA;fa_board;1279;;;;
LQ-SOS-1MA;sos_door_open;1280;;;;
LQ-SOS-1MA;left_extinguisher_door_open;1281;;;;
LQ-SOS-1MA;right_extinguisher_door_open;1282;;;;
LQ-SOS-1MA;fa_board;1283;;;;
LQ-SOS-2MA;sos_door_open;1284;;;;
LQ-SOS-2MA;left_extinguisher_door_open;1285;;;;
LQ-SOS-2MA;right_extinguisher_door_open;1286;;;;
LQ-SOS-2MA;fa_board;1287;;;;
LQ-SOS-3MA;sos_door_open;1288;;;;
LQ-SOS-3MA;left_extinguisher_door_open;1289;;;;
LQ-SOS-3MA;right_extinguisher_door_open;1290;;;;
LQ-SOS-3MA;fa_board;1291;;;;
LQ-SOS-4MA;sos_door_open;1292;;;;
LQ-SOS-4MA;left_extinguisher_door_open;1293;;;;
LQ-SOS-4MA;right_extinguisher_door_open;1294;;;;
LQ-SOS-4MA;fa_board;1295;;;;
LQ-SOS-1CA;sos_door_open;1296;;;;
LQ-SOS-1CA;left_extinguisher_door_open;1297;;;;
LQ-SOS-1CA;right_extinguisher_door_open;1298;;;;
LQ-SOS-1CA;fa_board;1299;;;;
LQ-SOS-2CA;sos_door_open;1300;;;;
LQ-SOS-2CA;left_extinguisher_door_open;1301;;;;
LQ-SOS-2CA;right_extinguisher_door_open;1302;;;;
LQ-SOS-2CA;fa_board;1303;;;;
LQ-SOS-3CA;sos_door_open;1304;;;;
LQ-SOS-3CA;left_extinguisher_door_open;1305;;;;
LQ-SOS-3CA;right_extinguisher_door_open;1306;;;;
LQ-SOS-3CA;fa_board;1307;;;;
LQ-SOS-4CA;sos_door_open;1308;;;;
LQ-SOS-4CA;left_extinguisher_door_open;1309;;;;
LQ-SOS-4CA;right_extinguisher_door_open;1310;;;;
LQ-SOS-4CA;fa_board;1311;;;;
LQ-SOS-5CA;sos_door_open;1312;;;;
LQ-SOS-5CA;left_extinguisher_door_open;1313;;;;
LQ-SOS-5CA;right_extinguisher_door_open;1314;;;;
LQ-SOS-5CA;fa_board;1315;;;;
CH-SOS-1MA;sos_door_open;1316;;;;
CH-SOS-1MA;left_extinguisher_door_open;1317;;;;
CH-SOS-1MA;right_extinguisher_door_open;1318;;;;
CH-SOS-1MA;fa_board;1319;;;;
CH-SOS-2MA;sos_door_open;1320;;;;
CH-SOS-2MA;left_extinguisher_door_open;1321;;;;
CH-SOS-2MA;right_extinguisher_door_open;1322;;;;
CH-SOS-2MA;fa_board;1323;;;;
CH-SOS-3MA;sos_door_open;1324;;;;
CH-SOS-3MA;left_extinguisher_door_open;1325;;;;
CH-SOS-3MA;right_extinguisher_door_open;1326;;;;
CH-SOS-3MA;fa_board;1327;;;;
CH-SOS-1CA;sos_door_open;1328;;;;
CH-SOS-1CA;left_extinguisher_door_open;1329;;;;
CH-SOS-1CA;right_extinguisher_door_open;1330;;;;
CH-SOS-1CA;fa_board;1331;;;;
CH-SOS-2CA;sos_door_open;1332;;;;
CH-SOS-2CA;left_extinguisher_door_open;1333;;;;
CH-SOS-2CA;right_extinguisher_door_open;1334;;;;
CH-SOS-2CA;fa_board;1335;;;;
CH-SOS-3CA;sos_door_open;1336;;;;
CH-SOS-3CA;left_extinguisher_door_open;1337;;;;
CH-SOS-3CA;right_extinguisher_door_open;1338;;;;
CH-SOS-3CA;fa_board;1339;;;;
CAS-SOS-1MA;sos_door_open;1340;;;;
CAS-SOS-1MA;left_extinguisher_door_open;1341;;;;
CAS-SOS-1MA;right_extinguisher_door_open;1342;;;;
CAS-SOS-1MA;fa_board;1343;;;;
CAS-SOS-2MA;sos_door_open;1344;;;;
CAS-SOS-2MA;left_extinguisher_door_open;1345;;;;
CAS-SOS-2MA;right_extinguisher_door_open;1346;;;;
CAS-SOS-2MA;fa_board;1347;;;;
CAS-SOS-3MA;sos_door_open;1348;;;;
CAS-SOS-3MA;left_extinguisher_door_open;1349;;;;
CAS-SOS-3MA;right_extinguisher_door_open;1350;;;;
CAS-SOS-3MA;fa_board;1351;;;;
CAS-SOS-4MA;sos_door_open;1352;;;;
CAS-SOS-4MA;left_extinguisher_door_open;1353;;;;
CAS-SOS-4MA;right_extinguisher_door_open;1354;;;;
CAS-SOS-4MA;fa_board;1355;;;;
CAS-SOS-5MA;sos_door_open;1356;;;;
CAS-SOS-5MA;left_extinguisher_door_open;1357;;;;
CAS-SOS-5MA;right_extinguisher_door_open;1358;;;;
CAS-SOS-5MA;fa_board;1359;;;;
CAS-SOS-1CA;sos_door_open;1360;;;;
CAS-SOS-1CA;left_extinguisher_door_open;1361;;;;
CAS-SOS-1CA;right_extinguisher_door_open;1362;;;;
CAS-SOS-1CA;fa_board;1363;;;;
CAS-SOS-2CA;sos_door_open;1364;;;;
CAS-SOS-2CA;left_extinguisher_door_open;1365;;;;
CAS-SOS-2CA;right_extinguisher_door_open;1366;;;;
CAS-SOS-2CA;fa_board;1367;;;;
CAS-SOS-3CA;sos_door_open;1368;;;;
CAS-SOS-3CA;left_extinguisher_door_open;1369;;;;
CAS-SOS-3CA;right_extinguisher_door_open;1370;;;;
CAS-SOS-3CA;fa_board;1371;;;;
CAS-SOS-4CA;sos_door_open;1372;;;;
CAS-SOS-4CA;left_extinguisher_door_open;1373;;;;
