device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
STM2-CONT-BF15;STM2-CONT-BF15;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;27;monitor;
STM2-MAGDIF-BF19;STM2-MAGDIF-BF19;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;28;monitor;
STM2-MAGDIF-BF20;STM2-MAGDIF-BF20;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;29;monitor;
STM2-MAGDIF-BF21;STM2-MAGDIF-BF21;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;30;monitor;
STM2-MAGDIF-BF22;STM2-MAGDIF-BF22;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;31;monitor;
STM2-MAGDIF-BF29;STM2-MAGDIF-BF29;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;32;monitor;
STM2-MAGDIF-OP-MOVISTAR;STM2-MAGDIF-OP-MOVISTAR;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;33;monitor;
STM2-MAGDIF-BF37;STM2-MAGDIF-BF37;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;34;monitor;
STM2-MAGDIF-BF26;STM2-MAGDIF-BF26;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;35;monitor;
STM2-MAGDIF-DET-LAZO;STM2-MAGDIF-DET-LAZO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;36;monitor;
STM2-MAGDIF-VTA-ANE;STM2-MAGDIF-VTA-ANE;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;37;monitor;
STM2-MAGDIF-BF27;STM2-MAGDIF-BF27;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;38;monitor;
STM2-MAGDIF-BF28;STM2-MAGDIF-BF28;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;39;monitor;
STM2-MAGDIF-CGBT-ITS-1;STM2-MAGDIF-CGBT-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;40;monitor;
STM2-MAGDIF-OP-VODAFONE;STM2-MAGDIF-OP-VODAFONE;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;41;monitor;
STM2-MAGDIF-BF24;STM2-MAGDIF-BF24;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;42;monitor;
STM2-MAGDIF-BF25;STM2-MAGDIF-BF25;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;48;monitor;
STM2-MAGDIF-BF30;STM2-MAGDIF-BF30;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;49;monitor;
STM2-MAGDIF-BF31;STM2-MAGDIF-BF31;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;50;monitor;
STM2-MAGDIF-BF32;STM2-MAGDIF-BF32;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;51;monitor;
STM2-MAGDIF-BF33;STM2-MAGDIF-BF33;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;52;monitor;
STM2-MAG-ITS-2;STM2-MAG-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;11;monitor;
STM2-MAGDIF-MAN-ITS-2;STM2-MAGDIF-MAN-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;12;monitor;
STM2-MAGDIF-BF34;STM2-MAGDIF-BF34;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;13;monitor;
STM2-CONT-BF36;STM2-CONT-BF36;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;16;monitor;
STM2-MAGDIF-BF36;STM2-MAGDIF-BF36;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;15;monitor;
STM2-MAGDIF-METEO;STM2-MAGDIF-METEO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;17;monitor;
STM2-MAGDIF-BF38;STM2-MAGDIF-BF38;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;18;monitor;
STM2-MAGDIF-BF39;STM2-MAGDIF-BF39;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;19;monitor;
SMT2-MAGDIF-SMF-AA-COR;SMT2-MAGDIF-SMF-AA-COR;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;23;monitor;
STM2-MAGDIF-BF35;STM2-MAGDIF-BF35;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BM;192.168.10.46;502;14;monitor;
STM2-MAGDIF-CS-ITS-CS-SAI;STM2-MAGDIF-CS-ITS-CS-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;STM2-PLCL-BC;192.168.10.10;502;60;monitor;
